timestamp,regime,receiver,provider,email_number,subject,smtp_status,delivery_status,response_time
2025-11-23T12:14:06Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,2,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.87
2025-11-23T12:14:09Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,3,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:14:12Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,4,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.91
2025-11-23T12:14:15Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,5,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.91
2025-11-23T12:14:18Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,6,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.83
2025-11-23T12:14:21Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,7,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:14:23Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,8,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.76
2025-11-23T12:14:27Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,9,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,1.29
2025-11-23T12:14:30Z,dmarc-quarantine,aglishlabs_msc@yahoo.com,yahoo,10,Legitymate Test - dmarc-quarantine - yahoo - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.91
2025-11-23T12:14:33Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,1,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.87
2025-11-23T12:14:35Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,2,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.76
2025-11-23T12:14:38Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,3,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.79
2025-11-23T12:14:41Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,4,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.84
2025-11-23T12:14:44Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,5,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.85
2025-11-23T12:14:47Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,6,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.85
2025-11-23T12:14:50Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,7,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.83
2025-11-23T12:14:52Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,8,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:14:55Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,9,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.75
2025-11-23T12:14:58Z,dmarc-quarantine,aglishlabs_msc@hotmail.com,hotmail,10,Legitymate Test - dmarc-quarantine - hotmail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.76
2025-11-23T12:15:01Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,1,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.92
2025-11-23T12:15:04Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,2,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.84
2025-11-23T12:15:07Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,3,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.84
2025-11-23T12:15:09Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,4,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.82
2025-11-23T12:15:12Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,5,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.78
2025-11-23T12:15:15Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,6,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.83
2025-11-23T12:15:18Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,7,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.76
2025-11-23T12:15:21Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,8,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.83
2025-11-23T12:15:23Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,9,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.73
2025-11-23T12:15:26Z,dmarc-quarantine,aglishlabs_msc@mail.ru,mailru,10,Legitymate Test - dmarc-quarantine - mailru - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:15:29Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,1,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.79
2025-11-23T12:15:32Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,2,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:15:35Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,3,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.84
2025-11-23T12:15:37Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,4,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.82
2025-11-23T12:15:40Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,5,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.83
2025-11-23T12:15:43Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,6,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:15:46Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,7,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.83
2025-11-23T12:15:49Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,8,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.88
2025-11-23T12:15:52Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,9,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.84
2025-11-23T12:15:54Z,dmarc-quarantine,aglishlabs_msc@proton.me,proton,10,Legitymate Test - dmarc-quarantine - proton - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.76
2025-11-23T12:16:26Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,1,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.93
2025-11-23T12:16:29Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,2,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.9
2025-11-23T12:16:32Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,3,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.94
2025-11-23T12:16:34Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,4,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.79
2025-11-23T12:16:37Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,5,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.76
2025-11-23T12:16:40Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,6,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.85
2025-11-23T12:16:43Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,7,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.85
2025-11-23T12:16:46Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,8,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:16:48Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,9,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.84
2025-11-23T12:16:51Z,dmarc-quarantine,msc@dmarclabs.eu,blacknight,10,Legitymate Test - dmarc-quarantine - blacknight - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.79
2025-11-23T12:16:54Z,dmarc-quarantine,msc@dmarclabs.org,25mail,1,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.87
2025-11-23T12:16:57Z,dmarc-quarantine,msc@dmarclabs.org,25mail,2,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.78
2025-11-23T12:17:00Z,dmarc-quarantine,msc@dmarclabs.org,25mail,3,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.86
2025-11-23T12:17:03Z,dmarc-quarantine,msc@dmarclabs.org,25mail,4,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.83
2025-11-23T12:17:06Z,dmarc-quarantine,msc@dmarclabs.org,25mail,5,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.84
2025-11-23T12:17:08Z,dmarc-quarantine,msc@dmarclabs.org,25mail,6,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.85
2025-11-23T12:17:11Z,dmarc-quarantine,msc@dmarclabs.org,25mail,7,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.75
2025-11-23T12:17:14Z,dmarc-quarantine,msc@dmarclabs.org,25mail,8,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
2025-11-23T12:17:17Z,dmarc-quarantine,msc@dmarclabs.org,25mail,9,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.76
2025-11-23T12:17:20Z,dmarc-quarantine,msc@dmarclabs.org,25mail,10,Legitymate Test - dmarc-quarantine - 25mail - 20251123T1213_dmarc-quarantine,221,ACCEPTED,0.77
