timestamp,regime,receiver,provider,email_number,subject,smtp_status,delivery_status,response_time
2025-11-23T10:43:03Z,spf+dkim,aglishlabs_msc@proton.me,proton,5,Legitymate Test - spf+dkim - proton - 20251123T1040_spf+dkim,221,ACCEPTED,0.77
2025-11-23T10:43:06Z,spf+dkim,aglishlabs_msc@proton.me,proton,6,Legitymate Test - spf+dkim - proton - 20251123T1040_spf+dkim,221,ACCEPTED,0.83
2025-11-23T10:43:09Z,spf+dkim,aglishlabs_msc@proton.me,proton,7,Legitymate Test - spf+dkim - proton - 20251123T1040_spf+dkim,221,ACCEPTED,0.79
2025-11-23T10:43:12Z,spf+dkim,aglishlabs_msc@proton.me,proton,8,Legitymate Test - spf+dkim - proton - 20251123T1040_spf+dkim,221,ACCEPTED,0.89
2025-11-23T10:43:15Z,spf+dkim,aglishlabs_msc@proton.me,proton,9,Legitymate Test - spf+dkim - proton - 20251123T1040_spf+dkim,221,ACCEPTED,0.91
2025-11-23T10:43:18Z,spf+dkim,aglishlabs_msc@proton.me,proton,10,Legitymate Test - spf+dkim - proton - 20251123T1040_spf+dkim,221,ACCEPTED,0.83
2025-11-23T10:43:49Z,spf+dkim,msc@dmarclabs.eu,blacknight,1,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.87
2025-11-23T10:43:52Z,spf+dkim,msc@dmarclabs.eu,blacknight,2,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.78
2025-11-23T10:43:55Z,spf+dkim,msc@dmarclabs.eu,blacknight,3,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.85
2025-11-23T10:43:58Z,spf+dkim,msc@dmarclabs.eu,blacknight,4,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.83
2025-11-23T10:44:01Z,spf+dkim,msc@dmarclabs.eu,blacknight,5,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.83
2025-11-23T10:44:03Z,spf+dkim,msc@dmarclabs.eu,blacknight,6,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.84
2025-11-23T10:44:06Z,spf+dkim,msc@dmarclabs.eu,blacknight,7,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.76
2025-11-23T10:44:09Z,spf+dkim,msc@dmarclabs.eu,blacknight,8,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.85
2025-11-23T10:44:12Z,spf+dkim,msc@dmarclabs.eu,blacknight,9,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.8
2025-11-23T10:44:15Z,spf+dkim,msc@dmarclabs.eu,blacknight,10,Legitymate Test - spf+dkim - blacknight - 20251123T1040_spf+dkim,221,ACCEPTED,0.77
2025-11-23T10:44:18Z,spf+dkim,msc@dmarclabs.org,25mail,1,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.92
2025-11-23T10:44:20Z,spf+dkim,msc@dmarclabs.org,25mail,2,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.87
2025-11-23T10:44:23Z,spf+dkim,msc@dmarclabs.org,25mail,3,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.9
2025-11-23T10:44:26Z,spf+dkim,msc@dmarclabs.org,25mail,4,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.85
2025-11-23T10:44:29Z,spf+dkim,msc@dmarclabs.org,25mail,5,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.84
2025-11-23T10:44:32Z,spf+dkim,msc@dmarclabs.org,25mail,6,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.86
2025-11-23T10:44:35Z,spf+dkim,msc@dmarclabs.org,25mail,7,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.77
2025-11-23T10:44:38Z,spf+dkim,msc@dmarclabs.org,25mail,8,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.81
2025-11-23T10:44:40Z,spf+dkim,msc@dmarclabs.org,25mail,9,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.85
2025-11-23T10:44:43Z,spf+dkim,msc@dmarclabs.org,25mail,10,Legitymate Test - spf+dkim - 25mail - 20251123T1040_spf+dkim,221,ACCEPTED,0.84
