timestamp,regime,receiver,provider,email_number,subject,smtp_status,delivery_status,response_time
2025-11-23T13:17:07Z,dmarc-reject,aglishlabs_msc@hotmail.com,hotmail,5,Legitymate Test - dmarc-reject - hotmail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:17:09Z,dmarc-reject,aglishlabs_msc@hotmail.com,hotmail,6,Legitymate Test - dmarc-reject - hotmail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:17:12Z,dmarc-reject,aglishlabs_msc@hotmail.com,hotmail,7,Legitymate Test - dmarc-reject - hotmail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:17:15Z,dmarc-reject,aglishlabs_msc@hotmail.com,hotmail,8,Legitymate Test - dmarc-reject - hotmail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.83
2025-11-23T13:17:18Z,dmarc-reject,aglishlabs_msc@hotmail.com,hotmail,9,Legitymate Test - dmarc-reject - hotmail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.83
2025-11-23T13:17:21Z,dmarc-reject,aglishlabs_msc@hotmail.com,hotmail,10,Legitymate Test - dmarc-reject - hotmail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.76
2025-11-23T13:17:24Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,1,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.86
2025-11-23T13:17:27Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,2,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.89
2025-11-23T13:17:30Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,3,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,1.24
2025-11-23T13:17:33Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,4,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.83
2025-11-23T13:17:35Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,5,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:17:38Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,6,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.76
2025-11-23T13:17:41Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,7,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.85
2025-11-23T13:17:44Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,8,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.91
2025-11-23T13:17:47Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,9,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.83
2025-11-23T13:17:50Z,dmarc-reject,aglishlabs_msc@mail.ru,mailru,10,Legitymate Test - dmarc-reject - mailru - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:17:53Z,dmarc-reject,aglishlabs_msc@proton.me,proton,1,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:17:55Z,dmarc-reject,aglishlabs_msc@proton.me,proton,2,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:17:58Z,dmarc-reject,aglishlabs_msc@proton.me,proton,3,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.83
2025-11-23T13:18:01Z,dmarc-reject,aglishlabs_msc@proton.me,proton,4,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.76
2025-11-23T13:18:04Z,dmarc-reject,aglishlabs_msc@proton.me,proton,5,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.76
2025-11-23T13:18:07Z,dmarc-reject,aglishlabs_msc@proton.me,proton,6,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.83
2025-11-23T13:18:09Z,dmarc-reject,aglishlabs_msc@proton.me,proton,7,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.76
2025-11-23T13:18:12Z,dmarc-reject,aglishlabs_msc@proton.me,proton,8,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.95
2025-11-23T13:18:15Z,dmarc-reject,aglishlabs_msc@proton.me,proton,9,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:18:18Z,dmarc-reject,aglishlabs_msc@proton.me,proton,10,Legitymate Test - dmarc-reject - proton - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:18:49Z,dmarc-reject,msc@dmarclabs.eu,blacknight,1,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.85
2025-11-23T13:18:52Z,dmarc-reject,msc@dmarclabs.eu,blacknight,2,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:18:55Z,dmarc-reject,msc@dmarclabs.eu,blacknight,3,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.93
2025-11-23T13:18:58Z,dmarc-reject,msc@dmarclabs.eu,blacknight,4,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:19:01Z,dmarc-reject,msc@dmarclabs.eu,blacknight,5,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.83
2025-11-23T13:19:04Z,dmarc-reject,msc@dmarclabs.eu,blacknight,6,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.9
2025-11-23T13:19:06Z,dmarc-reject,msc@dmarclabs.eu,blacknight,7,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:19:09Z,dmarc-reject,msc@dmarclabs.eu,blacknight,8,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:19:12Z,dmarc-reject,msc@dmarclabs.eu,blacknight,9,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:19:15Z,dmarc-reject,msc@dmarclabs.eu,blacknight,10,Legitymate Test - dmarc-reject - blacknight - 20251123T1315_dmarc-reject,221,ACCEPTED,0.78
2025-11-23T13:19:18Z,dmarc-reject,msc@dmarclabs.org,25mail,1,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.86
2025-11-23T13:19:21Z,dmarc-reject,msc@dmarclabs.org,25mail,2,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.76
2025-11-23T13:19:23Z,dmarc-reject,msc@dmarclabs.org,25mail,3,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.76
2025-11-23T13:19:26Z,dmarc-reject,msc@dmarclabs.org,25mail,4,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.84
2025-11-23T13:19:29Z,dmarc-reject,msc@dmarclabs.org,25mail,5,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.77
2025-11-23T13:19:32Z,dmarc-reject,msc@dmarclabs.org,25mail,6,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,1.21
2025-11-23T13:19:35Z,dmarc-reject,msc@dmarclabs.org,25mail,7,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.85
2025-11-23T13:19:38Z,dmarc-reject,msc@dmarclabs.org,25mail,8,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.93
2025-11-23T13:19:41Z,dmarc-reject,msc@dmarclabs.org,25mail,9,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.78
2025-11-23T13:19:44Z,dmarc-reject,msc@dmarclabs.org,25mail,10,Legitymate Test - dmarc-reject - 25mail - 20251123T1315_dmarc-reject,221,ACCEPTED,0.85
