timestamp,regime,receiver,provider,email_number,subject,smtp_status,delivery_status,response_time
2025-11-23T09:42:56Z,dkim,msc@dmarclabs.eu,blacknight,7,Legitymate Test - dkim - blacknight - 20251123T0939_dkim,221,ACCEPTED,0.84
2025-11-23T09:42:59Z,dkim,msc@dmarclabs.eu,blacknight,8,Legitymate Test - dkim - blacknight - 20251123T0939_dkim,221,ACCEPTED,0.76
2025-11-23T09:43:02Z,dkim,msc@dmarclabs.eu,blacknight,9,Legitymate Test - dkim - blacknight - 20251123T0939_dkim,221,ACCEPTED,0.76
2025-11-23T09:43:04Z,dkim,msc@dmarclabs.eu,blacknight,10,Legitymate Test - dkim - blacknight - 20251123T0939_dkim,221,ACCEPTED,0.85
2025-11-23T09:43:07Z,dkim,msc@dmarclabs.org,25mail,1,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.78
2025-11-23T09:43:10Z,dkim,msc@dmarclabs.org,25mail,2,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.83
2025-11-23T09:43:13Z,dkim,msc@dmarclabs.org,25mail,3,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.77
2025-11-23T09:43:16Z,dkim,msc@dmarclabs.org,25mail,4,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.76
2025-11-23T09:43:19Z,dkim,msc@dmarclabs.org,25mail,5,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.9
2025-11-23T09:43:21Z,dkim,msc@dmarclabs.org,25mail,6,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.85
2025-11-23T09:43:24Z,dkim,msc@dmarclabs.org,25mail,7,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.84
2025-11-23T09:43:27Z,dkim,msc@dmarclabs.org,25mail,8,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.94
2025-11-23T09:43:30Z,dkim,msc@dmarclabs.org,25mail,9,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.82
2025-11-23T09:43:33Z,dkim,msc@dmarclabs.org,25mail,10,Legitymate Test - dkim - 25mail - 20251123T0939_dkim,221,ACCEPTED,0.84
