timestamp,regime,receiver,provider,email_number,subject,smtp_status,delivery_status,response_time
2025-11-22T19:37:50Z,none,aglishlabs_msc@hotmail.com,hotmail,4,Legitymate Test - none - hotmail - 20251122T1936_none,221,ACCEPTED,0.84
2025-11-22T19:37:53Z,none,aglishlabs_msc@hotmail.com,hotmail,5,Legitymate Test - none - hotmail - 20251122T1936_none,221,ACCEPTED,0.85
2025-11-22T19:37:56Z,none,aglishlabs_msc@hotmail.com,hotmail,6,Legitymate Test - none - hotmail - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:37:58Z,none,aglishlabs_msc@hotmail.com,hotmail,7,Legitymate Test - none - hotmail - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:38:01Z,none,aglishlabs_msc@hotmail.com,hotmail,8,Legitymate Test - none - hotmail - 20251122T1936_none,221,ACCEPTED,0.85
2025-11-22T19:38:04Z,none,aglishlabs_msc@hotmail.com,hotmail,9,Legitymate Test - none - hotmail - 20251122T1936_none,221,ACCEPTED,0.83
2025-11-22T19:38:07Z,none,aglishlabs_msc@hotmail.com,hotmail,10,Legitymate Test - none - hotmail - 20251122T1936_none,221,ACCEPTED,0.76
2025-11-22T19:38:10Z,none,aglishlabs_msc@mail.ru,mailru,1,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.79
2025-11-22T19:38:12Z,none,aglishlabs_msc@mail.ru,mailru,2,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:38:15Z,none,aglishlabs_msc@mail.ru,mailru,3,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.82
2025-11-22T19:38:18Z,none,aglishlabs_msc@mail.ru,mailru,4,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.86
2025-11-22T19:38:21Z,none,aglishlabs_msc@mail.ru,mailru,5,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.84
2025-11-22T19:38:24Z,none,aglishlabs_msc@mail.ru,mailru,6,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.83
2025-11-22T19:38:27Z,none,aglishlabs_msc@mail.ru,mailru,7,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.8
2025-11-22T19:38:29Z,none,aglishlabs_msc@mail.ru,mailru,8,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.76
2025-11-22T19:38:32Z,none,aglishlabs_msc@mail.ru,mailru,9,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:38:35Z,none,aglishlabs_msc@mail.ru,mailru,10,Legitymate Test - none - mailru - 20251122T1936_none,221,ACCEPTED,0.83
2025-11-22T19:38:38Z,none,aglishlabs_msc@proton.me,proton,1,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.93
2025-11-22T19:38:41Z,none,aglishlabs_msc@proton.me,proton,2,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.85
2025-11-22T19:38:44Z,none,aglishlabs_msc@proton.me,proton,3,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.83
2025-11-22T19:38:47Z,none,aglishlabs_msc@proton.me,proton,4,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.9
2025-11-22T19:38:49Z,none,aglishlabs_msc@proton.me,proton,5,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.79
2025-11-22T19:38:52Z,none,aglishlabs_msc@proton.me,proton,6,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.92
2025-11-22T19:38:55Z,none,aglishlabs_msc@proton.me,proton,7,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.84
2025-11-22T19:38:58Z,none,aglishlabs_msc@proton.me,proton,8,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.78
2025-11-22T19:39:01Z,none,aglishlabs_msc@proton.me,proton,9,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.76
2025-11-22T19:39:04Z,none,aglishlabs_msc@proton.me,proton,10,Legitymate Test - none - proton - 20251122T1936_none,221,ACCEPTED,0.76
2025-11-22T19:39:35Z,none,msc@dmarclabs.eu,blacknight,1,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.79
2025-11-22T19:39:38Z,none,msc@dmarclabs.eu,blacknight,2,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.9
2025-11-22T19:39:40Z,none,msc@dmarclabs.eu,blacknight,3,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.85
2025-11-22T19:39:43Z,none,msc@dmarclabs.eu,blacknight,4,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:39:46Z,none,msc@dmarclabs.eu,blacknight,5,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.76
2025-11-22T19:39:49Z,none,msc@dmarclabs.eu,blacknight,6,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.84
2025-11-22T19:39:52Z,none,msc@dmarclabs.eu,blacknight,7,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.85
2025-11-22T19:39:55Z,none,msc@dmarclabs.eu,blacknight,8,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.84
2025-11-22T19:39:57Z,none,msc@dmarclabs.eu,blacknight,9,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.84
2025-11-22T19:40:00Z,none,msc@dmarclabs.eu,blacknight,10,Legitymate Test - none - blacknight - 20251122T1936_none,221,ACCEPTED,0.8
2025-11-22T19:40:03Z,none,msc@dmarclabs.org,25mail,1,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.79
2025-11-22T19:40:06Z,none,msc@dmarclabs.org,25mail,2,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.78
2025-11-22T19:40:09Z,none,msc@dmarclabs.org,25mail,3,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:40:11Z,none,msc@dmarclabs.org,25mail,4,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:40:14Z,none,msc@dmarclabs.org,25mail,5,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.79
2025-11-22T19:40:17Z,none,msc@dmarclabs.org,25mail,6,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.77
2025-11-22T19:40:20Z,none,msc@dmarclabs.org,25mail,7,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.83
2025-11-22T19:40:23Z,none,msc@dmarclabs.org,25mail,8,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.83
2025-11-22T19:40:26Z,none,msc@dmarclabs.org,25mail,9,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.84
2025-11-22T19:40:28Z,none,msc@dmarclabs.org,25mail,10,Legitymate Test - none - 25mail - 20251122T1936_none,221,ACCEPTED,0.84
